"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"AJ Swann","QB",9,115,198,58.1,1274,10,5.1,2,1,6.4,6.99,11.1,141.6,126.8,NA,"vanderbilt","2022"
2,"Mike Wright","QB",10,85,148,57.4,974,12,8.1,4,2.7,6.6,6.99,11.5,97.4,134.1,NA,"vanderbilt","2022"
