"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Tyler Van Dyke","QB",9,160,253,63.2,1835,10,4,5,2,7.3,7.15,11.5,203.9,133.3,NA,"miami-fl","2022"
2,"Jake Garcia","QB",8,68,115,59.1,803,5,4.3,4,3.5,7,6.29,11.8,100.4,125.2,NA,"miami-fl","2022"
3,"Jacurri Brown","QB",8,27,45,60,230,3,6.7,3,6.7,5.1,3.44,8.5,28.8,111.6,NA,"miami-fl","2022"
