"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Brett Gabbert","QB",8,111,187,59.4,1634,14,7.5,5,2.7,8.7,9.03,14.7,204.3,152.1,NA,"miami-oh","2023"
2,"Aveon Smith","QB",10,48,96,50,638,2,2.1,2,2.1,6.6,6.13,13.3,63.8,108.5,NA,"miami-oh","2023"
3,"Maddox Kopp","QB",2,1,2,50,28,0,0,0,0,14,14,28,14,167.6,NA,"miami-oh","2023"
4,"Henry Hesson","QB",2,5,8,62.5,16,0,0,0,0,2,2,3.2,8,79.3,NA,"miami-oh","2023"
