"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Henry Colombi","QB",7,96,149,64.4,1291,5,3.4,5,3.4,8.7,7.83,13.4,184.4,141.6,NA,"texas-tech","2021"
2,"Donovan Smith","QB",11,85,138,61.6,1181,7,5.1,2,1.4,8.6,8.92,13.9,107.4,147.3,NA,"texas-tech","2021"
3,"Tyler Shough","QB",4,64,92,69.6,872,6,6.5,3,3.3,9.5,9.32,13.6,218,164.2,NA,"texas-tech","2021"
4,"Behren Morton","QB",2,1,3,33.3,0,0,0,0,0,0,0,0,0,33.3,NA,"texas-tech","2021"
5,"Kaylon Geiger","WR",13,0,2,0,0,0,0,1,50,0,-22.5,NA,0,-100,NA,"texas-tech","2021"
