"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Tai Lavatai","QB",8,42,91,46.2,785,5,5.5,3,3.3,8.6,8.24,18.7,98.1,130.2,NA,"navy","2022"
2,"Maasai Maynor","QB",3,7,14,50,132,1,7.1,0,0,9.4,10.86,18.9,44,152.8,NA,"navy","2022"
3,"Xavier Arline","QB",9,4,11,36.4,85,2,18.2,1,9.1,7.7,7.27,21.3,9.4,143.1,NA,"navy","2022"
4,"Kai Puailoa-Rojas","RB",12,1,2,50,26,1,50,1,50,13,0.5,26,2.2,224.2,NA,"navy","2022"
5,"Maquel Haywood","RB",12,0,1,0,0,0,0,1,100,0,-45,NA,0,-200,NA,"navy","2022"
