"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Cameron Ward","QB",12,323,485,66.6,3736,25,5.2,7,1.4,7.7,8.08,11.6,311.3,145.4,NA,"washington-state","2023"
2,"John Mateer","QB",11,13,17,76.5,235,2,11.8,1,5.9,13.8,13.53,18.1,21.4,219.6,NA,"washington-state","2023"
3,"Lincoln Victor","WR",11,1,3,33.3,39,0,0,0,0,13,13,39,3.5,142.5,NA,"washington-state","2023"
4,"Nick Haberer","P",12,1,1,100,18,0,0,0,0,18,18,18,1.5,251.2,NA,"washington-state","2023"
5,"Emmett Brown","QB",1,2,4,50,14,0,0,1,25,3.5,-7.75,7,14,29.4,NA,"washington-state","2023"
