"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Diego Pavia","QB",15,221,366,60.4,2973,26,7.1,9,2.5,8.1,8.44,13.5,198.2,147.1,NA,"new-mexico-state","2023"
2,"Blaze Berlowitz","QB",1,10,19,52.6,134,1,5.3,1,5.3,7.1,5.74,13.4,134,118.7,NA,"new-mexico-state","2023"
3,"Eli Stowers","QB",15,4,8,50,99,1,12.5,0,0,12.4,14.88,24.8,6.6,195.2,NA,"new-mexico-state","2023"
