"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Hayden Wolff","QB",12,234,413,56.7,2908,18,4.4,6,1.5,7,7.26,12.4,242.3,127.3,NA,"old-dominion","2022"
2,"Brendon Clark","QB",2,2,4,50,37,0,0,1,25,9.3,-2,18.5,18.5,77.7,NA,"old-dominion","2022"
3,"D.J. Mack Jr.","QB",5,1,3,33.3,21,1,33.3,0,0,7,13.67,21,4.2,202.1,NA,"old-dominion","2022"
