"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Garrett Shrader","QB",12,123,234,52.6,1445,9,3.8,4,1.7,6.2,6.18,11.7,120.4,113.7,NA,"syracuse","2021"
2,"Tommy Devito","QB",3,32,52,61.5,388,1,1.9,2,3.8,7.5,6.12,12.1,129.3,122.9,NA,"syracuse","2021"
3,"JaCobian Morgan","QB",2,1,1,100,3,0,0,0,0,3,3,3,1.5,125.2,NA,"syracuse","2021"
