"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Layne Hatcher","QB",7,64,98,65.3,582,4,4.1,1,1,5.9,6.3,9.1,83.1,126.6,NA,"ball-state","2023"
2,"Kiael Kelly","QB",12,66,124,53.2,577,2,1.6,3,2.4,4.7,3.89,8.7,48.1,92.8,NA,"ball-state","2023"
3,"Kadin Semonza","QB",4,50,82,61,480,3,3.7,5,6.1,5.9,3.84,9.6,120,110,NA,"ball-state","2023"
