"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Nick Starkel","QB",7,128,248,51.6,1645,9,3.6,7,2.8,6.6,6.09,12.9,235,113.7,NA,"san-jose-state","2021"
2,"Nick Nash","QB",11,74,138,53.6,971,6,4.3,3,2.2,7,6.93,13.1,88.3,122.7,NA,"san-jose-state","2021"
3,"Natano Woods","QB",2,4,7,57.1,12,0,0,0,0,1.7,1.71,3,6,71.5,NA,"san-jose-state","2021"
4,"Walker Eget","QB",1,1,8,12.5,8,0,0,0,0,1,1,8,8,20.9,NA,"san-jose-state","2021"
