"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Evan Simon","QB",9,79,137,57.7,777,4,2.9,6,4.4,5.7,4.28,9.8,86.3,106.2,NA,"rutgers","2022"
2,"Gavin Wimsatt","QB",8,65,145,44.8,757,5,3.4,7,4.8,5.2,3.74,11.6,94.6,90.4,NA,"rutgers","2022"
3,"Noah Vedral","QB",4,21,46,45.7,264,1,2.2,1,2.2,5.7,5.2,12.6,66,96.7,NA,"rutgers","2022"
4,"Johnny Langan","TE",12,2,3,66.7,43,1,33.3,0,0,14.3,21,21.5,3.6,297.1,NA,"rutgers","2022"
5,"Aron Cruickshank","WR",12,1,1,100,6,0,0,0,0,6,6,6,0.5,150.4,NA,"rutgers","2022"
