"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Emory Jones","QB",12,197,322,61.2,2219,18,5.6,10,3.1,6.9,6.61,11.3,184.9,131.3,NA,"cincinnati","2023"
2,"Brady Lichtenberg","QB",7,19,34,55.9,252,2,5.9,1,2.9,7.4,7.26,13.3,36,131.7,NA,"cincinnati","2023"
3,"Braden Smith","WR",12,1,3,33.3,30,0,0,0,0,10,10,30,2.5,117.3,NA,"cincinnati","2023"
4,"Ryan Montgomery","RB",8,1,1,100,7,1,100,0,0,7,27,7,0.9,488.8,NA,"cincinnati","2023"
