"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Brendon Lewis","QB",12,131,236,55.5,1313,2,0.8,6,2.5,5.6,4.59,10,109.4,100,NA,"nevada","2023"
2,"AJ Bianco","QB",8,45,82,54.9,614,4,4.9,5,6.1,7.5,5.72,13.6,76.8,121.7,NA,"nevada","2023"
3,"Shane Illingworth","QB",1,15,27,55.6,175,0,0,1,3.7,6.5,4.81,11.7,175,102.6,NA,"nevada","2023"
