"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Austin Aune","QB",14,232,411,56.4,3547,33,8,15,3.6,8.6,8.59,15.3,253.4,148.1,NA,"north-texas","2022"
2,"Grant Gunnell","QB",2,4,9,44.4,75,0,0,1,11.1,8.3,3.33,18.8,37.5,92.2,NA,"north-texas","2022"
3,"Stone Earle","QB",4,5,8,62.5,45,1,12.5,0,0,5.6,8.13,9,11.3,151,NA,"north-texas","2022"
4,"Damon Ward","WR",14,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"north-texas","2022"
5,"Kaylon Horton","WR",13,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"north-texas","2022"
