"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Max Duggan","QB",10,145,227,63.9,2048,16,7,6,2.6,9,9.24,14.1,204.8,157.6,NA,"texas-christian","2021"
2,"Chandler Morris","QB",4,50,75,66.7,717,3,4,0,0,9.6,10.36,14.3,179.3,160.2,NA,"texas-christian","2021"
3,"Sam Jackson","QB",2,1,1,100,77,0,0,0,0,77,77,77,38.5,746.8,NA,"texas-christian","2021"
4,"Matthew Downing","QB",3,3,4,75,26,0,0,0,0,6.5,6.5,8.7,8.7,129.6,NA,"texas-christian","2021"
5,"Taye Barber","WR",12,1,2,50,7,0,0,0,0,3.5,3.5,7,0.6,79.4,NA,"texas-christian","2021"
