"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Dylan Hopkins","QB",11,157,282,55.7,2074,11,3.9,9,3.2,7.4,6.7,13.2,188.5,123.9,NA,"new-mexico","2023"
2,"Devon Dampier","QB",9,40,64,62.5,525,6,9.4,0,0,8.2,10.08,13.1,58.3,162.3,NA,"new-mexico","2023"
3,"DC Tabscott","QB",3,1,5,20,16,0,0,1,20,3.2,-5.8,16,5.3,6.9,NA,"new-mexico","2023"
