"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Fernando Mendoza","QB",9,153,243,63,1708,14,5.8,10,4.1,7,6.33,11.2,189.8,132.8,NA,"california","2023"
2,"Ben Finley","QB",7,54,94,57.4,572,3,3.2,4,4.3,6.1,4.81,10.6,81.7,110.6,NA,"california","2023"
3,"Sam Jackson","QB",5,51,97,52.6,556,5,5.2,2,2.1,5.7,5.84,10.9,111.2,113.6,NA,"california","2023"
