"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Jason Bean","QB",12,124,199,62.3,2130,18,9,7,3.5,10.7,10.93,17.2,177.5,175,NA,"kansas","2023"
2,"Jalon Daniels","QB",3,56,75,74.7,705,5,6.7,1,1.3,9.4,10.13,12.6,235,173,NA,"kansas","2023"
3,"Cole Ballard","QB",4,20,36,55.6,286,1,2.8,3,8.3,7.9,4.75,14.3,71.5,114.8,NA,"kansas","2023"
4,"Devin Neal","RB",13,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"kansas","2023"
