"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Ashton Daniels","QB",12,191,325,58.8,2247,11,3.4,8,2.5,6.9,6.48,11.8,187.3,123.1,NA,"stanford","2023"
2,"Justin Lamson","QB",12,38,88,43.2,504,0,0,2,2.3,5.7,4.7,13.3,42,86.7,NA,"stanford","2023"
3,"Ari Patu","QB",2,3,6,50,37,0,0,0,0,6.2,6.17,12.3,18.5,101.8,NA,"stanford","2023"
4,"Beau Nelson","QB",1,1,5,20,8,0,0,0,0,1.6,1.6,8,8,33.4,NA,"stanford","2023"
5,"Tiger Bachmeier","WR",12,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"stanford","2023"
