"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Trexler Ivey","QB",11,112,203,55.2,1263,4,2,10,4.9,6.2,4.4,11.3,114.8,104.1,NA,"charlotte","2023"
2,"Jalon Jones","QB",10,67,109,61.5,646,2,1.8,4,3.7,5.9,4.64,9.6,64.6,110,NA,"charlotte","2023"
3,"Steven Johnson","QB",1,3,6,50,67,1,16.7,1,16.7,11.2,7,22.3,67,165.5,NA,"charlotte","2023"
4,"Dominique Shoffner","QB",3,4,9,44.4,37,0,0,1,11.1,4.1,-0.89,9.3,12.3,56.8,NA,"charlotte","2023"
