"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Sam Hartman","QB",12,270,428,63.1,3701,38,8.9,12,2.8,8.6,9.16,13.7,308.4,159.4,NA,"wake-forest","2022"
2,"Mitch Griffis","QB",6,29,41,70.7,348,5,12.2,1,2.4,8.5,9.83,12,58,177.4,NA,"wake-forest","2022"
3,"Michael Kern","QB",2,3,4,75,6,0,0,0,0,1.5,1.5,2,3,87.6,NA,"wake-forest","2022"
