"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"DeQuan Finn","QB",13,144,250,57.6,2071,18,7.2,2,0.8,8.3,9.36,14.4,159.3,149.3,NA,"toledo","2021"
2,"Carter Bradley","QB",8,77,130,59.2,972,4,3.1,1,0.8,7.5,7.75,12.6,121.5,130.7,NA,"toledo","2021"
3,"Tucker Gleason","QB",3,5,9,55.6,69,0,0,0,0,7.7,7.67,13.8,23,120,NA,"toledo","2021"
