"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Will Rogers","QB",8,142,237,59.9,1626,12,5.1,4,1.7,6.9,7.11,11.5,203.3,130.9,NA,"mississippi-state","2023"
2,"Mike Wright","QB",12,48,85,56.5,453,3,3.5,3,3.5,5.3,4.45,9.4,37.8,105.8,NA,"mississippi-state","2023"
3,"Chris Parson","QB",2,11,26,42.3,103,0,0,3,11.5,4,-1.23,9.4,51.5,52.5,NA,"mississippi-state","2023"
