"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Clay Millen","QB",10,169,234,72.2,1910,10,4.3,6,2.6,8.2,7.86,11.3,191,149.8,NA,"colorado-state","2022"
2,"Brayden Fowler-Nicolosi","QB",3,17,37,45.9,194,1,2.7,2,5.4,5.2,3.35,11.4,64.7,88.1,NA,"colorado-state","2022"
3,"Giles Pooler","QB",2,11,32,34.4,144,0,0,1,3.1,4.5,3.09,13.1,72,65.9,NA,"colorado-state","2022"
4,"Jackson Stratton","QB",4,4,17,23.5,78,1,5.9,2,11.8,4.6,0.47,19.5,19.5,58,NA,"colorado-state","2022"
5,"Tory Horton","WR",12,2,2,100,35,0,0,0,0,17.5,17.5,17.5,2.9,247,NA,"colorado-state","2022"
