"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Sean Clifford","QB",13,261,428,61,3107,21,4.9,8,1.9,7.3,7.4,11.9,239,134.4,NA,"penn-state","2021"
2,"Christian Veilleux","QB",2,16,26,61.5,238,3,11.5,0,0,9.2,11.46,14.9,119,176.5,NA,"penn-state","2021"
3,"Ta'Quan Roberson","QB",4,11,28,39.3,85,1,3.6,2,7.1,3,0.54,7.7,21.3,62.3,NA,"penn-state","2021"
4,"Jahan Dotson","WR",12,2,2,100,43,0,0,0,0,21.5,21.5,21.5,3.6,280.6,NA,"penn-state","2021"
5,"Jordan Stout","PK",13,1,2,50,18,0,0,0,0,9,9,18,1.4,125.6,NA,"penn-state","2021"
