"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"John Rhys Plumlee","QB",13,218,346,63,2586,14,4,8,2.3,7.5,7.24,11.9,198.9,134.5,NA,"central-florida","2022"
2,"Mikey Keene","QB",4,60,83,72.3,647,6,7.2,1,1.2,7.8,8.7,10.8,161.8,159.2,NA,"central-florida","2022"
3,"Thomas Castellanos","QB",5,9,16,56.3,75,0,0,0,0,4.7,4.69,8.3,15,95.6,NA,"central-florida","2022"
4,"R.J. Harvey","RB",13,2,2,100,65,1,50,0,0,32.5,42.5,32.5,5,538,NA,"central-florida","2022"
5,"Isaiah Bowser","RB",14,2,2,100,4,1,50,0,0,2,12,2,0.3,281.8,NA,"central-florida","2022"
6,"Ryan O'Keefe","WR",13,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"central-florida","2022"
