"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Rocky Lombardi","QB",13,200,343,58.3,2597,15,4.4,8,2.3,7.6,7.4,13,199.8,131.7,NA,"northern-illinois","2021"
2,"Ethan Hampton","QB",3,4,10,40,23,0,0,0,0,2.3,2.3,5.8,7.7,59.3,NA,"northern-illinois","2021"
3,"Clint Ratkovich","RB",14,1,1,100,3,0,0,0,0,3,3,3,0.2,125.2,NA,"northern-illinois","2021"
4,"Drew Cassens","TE",10,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"northern-illinois","2021"
