"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Jordan Travis","QB",11,207,324,63.9,2756,20,6.2,2,0.6,8.5,9.46,13.3,250.5,154.5,"H-5","florida-state","2023"
2,"Tate Rodemaker","QB",9,32,56,57.1,510,5,8.9,0,0,9.1,10.89,15.9,56.7,163.1,"","florida-state","2023"
3,"Brock Glenn","QB",5,19,51,37.3,229,0,0,2,3.9,4.5,2.73,12.1,45.8,67.1,"","florida-state","2023"
4,"Deuce Spann","WR",11,2,2,100,24,0,0,0,0,12,12,12,2.2,200.8,"","florida-state","2023"
