"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Gunnar Watson","QB",13,206,335,61.5,2818,14,4.2,12,3.6,8.4,7.64,13.7,216.8,138.8,NA,"troy","2022"
2,"Jarret Doege","QB",7,44,64,68.8,575,5,7.8,3,4.7,9,8.44,13.1,82.1,160.6,NA,"troy","2022"
3,"Tez Johnson","WR",13,1,2,50,7,1,50,0,0,3.5,13.5,7,0.5,244.4,NA,"troy","2022"
