"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Payton Thorne","QB",13,162,265,61.1,1755,16,6,10,3.8,6.6,6.13,10.8,135,129.1,NA,"auburn","2023"
2,"Robby Ashford","QB",10,14,27,51.9,145,2,7.4,2,7.4,5.4,3.52,10.4,14.5,106.6,NA,"auburn","2023"
3,"Hank Brown","QB",1,7,9,77.8,132,0,0,0,0,14.7,14.67,18.9,132,201,NA,"auburn","2023"
4,"Holden Geriner","QB",5,5,15,33.3,75,0,0,1,6.7,5,2,15,15,62,NA,"auburn","2023"
5,"Jarquez Hunter","RB",12,1,1,100,2,0,0,0,0,2,2,2,0.2,116.8,NA,"auburn","2023"
