"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Cade McNamara","QB",14,210,327,64.2,2576,15,4.6,6,1.8,7.9,7.97,12.3,184,141.9,NA,"michigan","2021"
2,"J.J. McCarthy","QB",11,34,59,57.6,516,5,8.5,2,3.4,8.7,8.92,15.2,46.9,152.3,NA,"michigan","2021"
3,"Donovan Edwards","RB",12,1,1,100,75,1,100,0,0,75,95,75,6.3,1060,NA,"michigan","2021"
4,"Dan Villari","QB",4,1,3,33.3,26,0,0,0,0,8.7,8.67,26,6.5,106.1,NA,"michigan","2021"
5,"Alan Bowman","QB",3,2,4,50,9,0,0,1,25,2.3,-9,4.5,3,18.9,NA,"michigan","2021"
