"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Spencer Sanders","QB",10,212,368,57.6,2642,17,4.6,9,2.4,7.2,7,12.5,264.2,128.3,NA,"oklahoma-state","2022"
2,"Garret Rangel","QB",4,59,115,51.3,711,4,3.5,5,4.3,6.2,4.92,12.1,177.8,106,NA,"oklahoma-state","2022"
3,"Gunnar Gundy","QB",4,19,39,48.7,247,3,7.7,4,10.3,6.3,3.26,13,61.8,106.8,NA,"oklahoma-state","2022"
4,"John Paul Richardson","WR",13,1,1,100,32,0,0,0,0,32,32,32,2.5,368.8,NA,"oklahoma-state","2022"
5,"Jaden Nixon","RB",13,1,1,100,2,0,0,0,0,2,2,2,0.2,116.8,NA,"oklahoma-state","2022"
