"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Todd Centeio","QB",10,181,284,63.7,2697,25,8.8,5,1.8,9.5,10.46,14.9,269.7,169,NA,"james-madison","2022"
2,"Billy Atkins","QB",5,19,43,44.2,212,2,4.7,5,11.6,4.9,0.63,11.2,42.4,77.7,NA,"james-madison","2022"
3,"Alonza Barnett III","QB",2,1,1,100,14,0,0,0,0,14,14,14,7,217.6,NA,"james-madison","2022"
