"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Rocco Becht","QB",13,231,367,62.9,3120,23,6.3,8,2.2,8.5,8.77,13.5,240,150.7,NA,"iowa-state","2023"
2,"Jaylin Noel","WR",12,1,2,50,42,0,0,0,0,21,21,42,3.5,226.4,NA,"iowa-state","2023"
3,"J.J. Kohl","QB",3,9,11,81.8,23,0,0,0,0,2.1,2.09,2.6,7.7,99.4,NA,"iowa-state","2023"
