"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Graham Mertz","QB",12,164,286,57.3,2136,19,6.6,10,3.5,7.5,7.22,13,178,135,NA,"wisconsin","2022"
2,"Chase Wolf","QB",3,18,32,56.3,137,1,3.1,1,3.1,4.3,3.5,7.6,45.7,96.3,NA,"wisconsin","2022"
3,"Myles Burkett","QB",2,4,5,80,84,0,0,0,0,16.8,16.8,21,42,221.1,NA,"wisconsin","2022"
4,"Braelon Allen","RB",12,2,3,66.7,33,1,33.3,0,0,11,17.67,16.5,2.8,269.1,NA,"wisconsin","2022"
