"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Carson Beck","QB",14,302,417,72.4,3941,24,5.8,6,1.4,9.5,9.95,13,281.5,167.9,NA,"georgia","2023"
2,"Brock Vandagriff","QB",8,12,18,66.7,165,2,11.1,0,0,9.2,11.39,13.8,20.6,180.3,NA,"georgia","2023"
3,"Gunner Stockton","QB",4,12,19,63.2,148,2,10.5,1,5.3,7.8,7.53,12.3,37,152.8,NA,"georgia","2023"
4,"Dillon Bell","WR",14,1,1,100,18,1,100,0,0,18,38,18,1.3,581.2,NA,"georgia","2023"
5,"Collin Drake","QB",1,1,1,100,2,0,0,0,0,2,2,2,2,116.8,NA,"georgia","2023"
