"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Drake Maye","QB",12,269,425,63.3,3608,24,5.6,9,2.1,8.5,8.67,13.4,300.7,149,NA,"north-carolina","2023"
2,"Conner Harrell","QB",5,22,33,66.7,278,2,6.1,2,6.1,8.4,6.91,12.6,55.6,145.3,NA,"north-carolina","2023"
3,"Jefferson Boaz","QB",1,1,1,100,3,0,0,0,0,3,3,3,3,125.2,NA,"north-carolina","2023"
4,"Caleb Hood","RB",7,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"north-carolina","2023"
