"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Michael Penix Jr.","QB",13,362,554,65.3,4641,31,5.6,8,1.4,8.4,8.85,12.8,357,151.3,"H-8","washington","2022"
2,"Dylan Morris","QB",7,9,16,56.3,142,1,6.3,1,6.3,8.9,7.31,15.8,20.3,138.9,"","washington","2022"
3,"Sam Huard","QB",1,2,2,100,24,0,0,0,0,12,12,12,24,200.8,"","washington","2022"
