"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"D'Wan Mathis","QB",7,116,195,59.5,1225,6,3.1,4,2.1,6.3,5.97,10.6,175,118.3,NA,"temple","2021"
2,"Justin Lynch","QB",11,88,154,57.1,839,4,2.6,4,2.6,5.4,4.8,9.5,76.3,106.3,NA,"temple","2021"
3,"Mariano Valenti","QB",3,10,14,71.4,73,0,0,0,0,5.2,5.21,7.3,24.3,115.2,NA,"temple","2021"
4,"Amad Anderson Jr.","WR",11,0,1,0,0,0,0,1,100,0,-45,NA,0,-200,NA,"temple","2021"
