"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Will Howard","QB",7,119,199,59.8,1633,15,7.5,4,2,8.2,8.81,13.7,233.3,149.6,NA,"kansas-state","2022"
2,"Adrian Martinez","QB",10,118,184,64.1,1261,6,3.3,1,0.5,6.9,7.26,10.7,126.1,131.4,NA,"kansas-state","2022"
3,"Jake Rubley","QB",4,4,5,80,42,0,0,1,20,8.4,-0.6,10.5,10.5,110.6,NA,"kansas-state","2022"
4,"Malik Knowles","WR",14,1,1,100,11,0,0,0,0,11,11,11,0.8,192.4,NA,"kansas-state","2022"
