"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Doug Brumfield","QB",10,164,254,64.6,1898,10,3.9,5,2,7.5,7.37,11.6,189.8,136.4,NA,"nevada-las-vegas","2022"
2,"Cameron Friel","QB",4,33,49,67.3,364,3,6.1,1,2,7.4,7.73,11,91,145.9,NA,"nevada-las-vegas","2022"
3,"Harrison Bailey","QB",6,30,58,51.7,318,2,3.4,1,1.7,5.5,5.4,10.6,53,105.7,NA,"nevada-las-vegas","2022"
