"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Davis Brin","QB",9,148,250,59.2,2138,17,6.8,8,3.2,8.6,8.47,14.4,237.6,147.1,NA,"tulsa","2022"
2,"Braylon Braxton","QB",9,92,163,56.4,1133,10,6.1,2,1.2,7,7.63,12.3,125.9,132.6,NA,"tulsa","2022"
3,"Roman Fuller","QB",1,1,1,100,7,0,0,0,0,7,7,7,7,158.8,NA,"tulsa","2022"
