"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Mitch Griffis","QB",9,124,207,59.9,1553,9,4.3,7,3.4,7.5,6.85,12.5,172.6,130.5,NA,"wake-forest","2023"
2,"Michael Kern","QB",4,57,92,62,647,4,4.3,2,2.2,7,6.92,11.4,161.8,131,NA,"wake-forest","2023"
3,"Santino Marucci","QB",3,12,21,57.1,151,1,4.8,2,9.5,7.2,3.86,12.6,50.3,114.2,NA,"wake-forest","2023"
4,"Jahmal Banks","WR",12,1,1,100,17,0,0,0,0,17,17,17,1.4,242.8,NA,"wake-forest","2023"
