"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Taylor Powell","QB",9,174,269,64.7,2111,16,5.9,8,3,7.8,7.7,12.1,234.6,144.3,NA,"eastern-michigan","2022"
2,"Austin Smith","QB",9,68,119,57.1,774,6,5,4,3.4,6.5,6,11.4,86,121.7,NA,"eastern-michigan","2022"
3,"Dylan Drummond","WR",10,1,1,100,23,0,0,0,0,23,23,23,2.3,293.2,NA,"eastern-michigan","2022"
4,"Samson Evans","RB",12,1,1,100,3,1,100,0,0,3,23,3,0.3,455.2,NA,"eastern-michigan","2022"
5,"Mitchell Tomasek","P",13,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"eastern-michigan","2022"
