"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Gerry Bohanon","QB",7,91,160,56.9,1070,6,3.8,6,3.8,6.7,5.75,11.8,152.9,117.9,NA,"south-florida","2022"
2,"Katravis Marsh","QB",6,58,113,51.3,827,7,6.2,2,1.8,7.3,7.76,14.3,137.8,129.7,NA,"south-florida","2022"
3,"Byrum Brown","QB",4,36,50,72,404,5,10,1,2,8.1,9.18,11.2,101,168.9,NA,"south-florida","2022"
4,"Michel Dukes","RB",11,3,3,100,14,0,0,0,0,4.7,4.67,4.7,1.3,139.2,NA,"south-florida","2022"
