"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Blake Shapen","QB",8,184,298,61.7,2188,13,4.4,3,1,7.3,7.76,11.9,273.5,135.8,NA,"baylor","2023"
2,"Sawyer Robertson","QB",6,66,117,56.4,864,2,1.7,4,3.4,7.4,6.19,13.1,144,117.2,NA,"baylor","2023"
3,"RJ Martinez","QB",3,12,24,50,110,0,0,0,0,4.6,4.58,9.2,36.7,88.5,NA,"baylor","2023"
4,"Drake Dabney","TE",12,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"baylor","2023"
5,"Isaiah Hankins","K",12,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"baylor","2023"
6,"Jordan Nabors","WR",9,1,1,100,-6,0,0,0,0,-6,-6,-6,-0.7,49.6,NA,"baylor","2023"
