"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Payton Thorne","QB",12,242,387,62.5,2679,19,4.9,11,2.8,6.9,6.63,11.1,223.3,131.2,"","michigan-state","2022"
2,"Noah Kim","QB",5,14,19,73.7,174,3,15.8,0,0,9.2,12.32,12.4,34.8,202.7,"","michigan-state","2022"
3,"Jayden Reed","WR",11,1,1,100,25,1,100,0,0,25,45,25,2.3,640,"","michigan-state","2022"
4,"Katin Houser","QB",2,1,2,50,2,0,0,0,0,1,1,2,1,58.4,"","michigan-state","2022"
5,"Bryce Baringer","P",12,0,1,0,0,0,0,1,100,0,-45,NA,0,-200,"AA","michigan-state","2022"
