"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Kurtis Rourke","QB",11,244,353,69.1,3257,25,7.1,4,1.1,9.2,10.13,13.3,296.1,167.7,NA,"ohio","2022"
2,"CJ Harris","QB",7,52,97,53.6,577,3,3.1,1,1,5.9,6.1,11.1,82.4,111.7,NA,"ohio","2022"
3,"Parker Navarro","QB",2,5,12,41.7,43,0,0,0,0,3.6,3.58,8.6,21.5,71.8,NA,"ohio","2022"
4,"Jacoby Jones","WR",14,1,2,50,17,0,0,0,0,8.5,8.5,17,1.2,121.4,NA,"ohio","2022"
