"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Ta'Quan Roberson","QB",11,197,338,58.3,2075,12,3.6,6,1.8,6.1,6.05,10.5,188.6,118,NA,"connecticut","2023"
2,"Joe Fagnano","QB",2,18,35,51.4,173,0,0,1,2.9,4.9,3.66,9.6,86.5,87.2,NA,"connecticut","2023"
3,"Camryn Edwards","RB",9,1,1,100,24,0,0,0,0,24,24,24,2.7,301.6,NA,"connecticut","2023"
4,"Zion Turner","QB",2,2,5,40,8,0,0,0,0,1.6,1.6,4,4,53.4,NA,"connecticut","2023"
5,"Pryce Yates","DE",12,1,1,100,4,0,0,0,0,4,4,4,0.3,133.6,NA,"connecticut","2023"
6,"Alex Honig","TE",2,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,"connecticut","2023"
