"Rk","Player","Pos","G","Cmp","Att","Cmp%","Yds","TD","TD%","Int","Int%","Y/A","AY/A","Y/C","Y/G","Rate","Awards","Team","Year"
1,"Riley Leonard","QB",7,95,165,57.6,1102,3,1.8,3,1.8,6.7,6.22,11.6,157.4,116,NA,"duke","2023"
2,"Grayson Loftis","QB",8,91,163,55.8,1006,8,4.9,4,2.5,6.2,6.05,11.1,125.8,119,NA,"duke","2023"
3,"Henry Belvin IV","QB",4,13,26,50,232,3,11.5,1,3.8,8.9,9.5,17.8,58,155.3,NA,"duke","2023"
4,"Porter Wilson","P",13,1,1,100,11,0,0,0,0,11,11,11,0.8,192.4,NA,"duke","2023"
