"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Jamaal Pritchett","WR","13","1","13","13.0","0","3","42","14.0","0","938","","south-alabama","2023"
"2","Caullin Lacy","WR","12","2","40","20.0","0","21","210","10.0","0","1566","","south-alabama","2023"
"3","Brandon Crum","TE","11","1","6","6.0","0","0","0","","0","14","","south-alabama","2023"
"4","Kentrel Bullock","RB","11","11","210","19.1","0","0","0","","0","764","","south-alabama","2023"
"5","Jacob Hopper","TE","10","1","9","9.0","0","0","0","","0","40","","south-alabama","2023"
"6","Braylon McReynolds","RB","5","2","34","17.0","0","0","0","","0","407","","south-alabama","2023"
