"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Dean Connors","RB","13","1","15","15.0","0","0","0","","0","1189","","rice","2023"
"2","Luke McCaffrey","WR","13","0","0","","0","1","3","3.0","0","1112","","rice","2023"
"3","Quinton Jackson","RB","13","17","393","23.1","0","0","0","","0","451","","rice","2023"
"4","Sean Fresch","CB","13","7","128","18.3","0","16","150","9.4","0","278","","rice","2023"
"5","Juma Otoviano","RB","12","1","12","12.0","0","0","0","","0","438","","rice","2023"
"6","Kobie Campbell","WR","11","0","0","","0","1","14","14.0","0","189","","rice","2023"
"7","Drayden Dickman","WR","1","0","0","","0","1","15","15.0","0","14","","rice","2023"
