"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Brennan Presley","WR","14","20","411","20.6","0","11","42","3.8","0","1485","","oklahoma-state","2023"
"2","Jaden Nixon","RB","12","11","230","20.9","0","1","0","0.0","0","550","","oklahoma-state","2023"
"3","Elijah Collins","RB","10","1","10","10.0","0","0","0","","0","171","","oklahoma-state","2023"
