"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Malik Phillips","WR","12","18","368","20.4","0","0","0","","0","807","","sam-houston-state","2023"
"2","Noah Smith","WR","12","0","0","","0","7","24","3.4","0","908","","sam-houston-state","2023"
"3","Trey Fields","LB","11","0","0","","0","1","9","9.0","0","9","","sam-houston-state","2023"
"4","Emon Allen","DB","10","1","0","0.0","0","11","98","8.9","0","98","","sam-houston-state","2023"
"5","Jordan Yates","WR","10","1","-2","-2.0","0","0","0","","0","10","","sam-houston-state","2023"
"6","Chris Murray","DL","9","1","16","16.0","0","0","0","","0","16","","sam-houston-state","2023"
"7","Zach Hrbacek","RB","5","3","49","16.3","0","1","-2","-2.0","0","183","","sam-houston-state","2023"
"8","Tobias Weaver","RB","4","1","8","8.0","0","0","0","","0","47","","sam-houston-state","2023"
