"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Dylan Edwards","RB","12","5","105","21.0","0","2","19","9.5","0","744","","colorado","2023"
"2","Jimmy Horn Jr.","WR","12","7","183","26.1","0","7","18","2.6","0","786","","colorado","2023"
"3","Xavier Weaver","WR","11","1","8","8.0","0","8","132","16.5","0","1063","","colorado","2023"
"4","Asaad Waseem","WR","2","1","9","9.0","0","0","0","","0","9","","colorado","2023"
