"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Jaydon Blue","RB","14","3","80","26.7","0","0","0","","0","613","","texas","2023"
"2","Jett Bush","LB","14","1","0","0.0","0","0","0","","0","43","","texas","2023"
"3","Jordan Whittington","WR","14","2","18","9.0","0","1","3","3.0","0","544","","texas","2023"
"4","Xavier Worthy","WR","14","0","0","","0","22","371","16.9","1","1420","","texas","2023"
"5","Keilan Robinson","RB","13","22","494","22.5","1","0","0","","0","684","","texas","2023"
"6","Kitan Crawford","DB","13","0","0","","0","1","7","7.0","0","7","","texas","2023"
"7","Savion Red","RB","12","2","29","14.5","0","0","0","","0","160","","texas","2023"
"8","DeAndre Moore Jr.","WR","9","1","15","15.0","0","0","0","","0","15","","texas","2023"
