"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Zachariah Branch","WR","11","24","442","18.4","1","16","332","20.8","1","1164","","southern-california","2023"
"2","Makai Lemon","WR","9","5","94","18.8","0","0","0","","0","182","","southern-california","2023"
"3","Michael Jackson III","WR","9","0","0","","0","5","25","5.0","0","171","","southern-california","2023"
"4","Roman Marchetti","LB","3","1","10","10.0","0","0","0","","0","10","","southern-california","2023"
