"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","DeAndre Buchannon","WR","13","23","604","26.3","1","0","0","","0","635","","georgia-southern","2023"
"2","Ethan Dirrim","TE","13","1","11","11.0","0","0","0","","0","15","","georgia-southern","2023"
"3","Khaleb Hood","WR","13","0","0","","0","25","191","7.6","0","1162","","georgia-southern","2023"
"4","Dalen Cobb","WR","12","13","284","21.8","0","0","0","","0","936","","georgia-southern","2023"
"5","David Mbadinga","RB","11","3","52","17.3","0","0","0","","0","194","","georgia-southern","2023"
"6","Josh Dallas","WR","11","0","0","","0","1","9","9.0","0","49","","georgia-southern","2023"
"7","Jaylon Barden","WR","9","0","0","","0","1","4","4.0","0","187","","georgia-southern","2023"
