"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Brennan Presley","WR","14","12","392","32.7","1","16","66","4.1","0","1113","","oklahoma-state","2021"
"2","Dominic Richardson","RB","14","4","69","17.3","0","0","0","","0","496","","oklahoma-state","2021"
"3","Tay Martin","WR","13","0","0","","0","1","0","0.0","0","1059","","oklahoma-state","2021"
"4","LD Brown","RB","4","4","132","33.0","1","0","0","","0","228","","oklahoma-state","2021"
"5","Jaden Nixon","RB","2","1","15","15.0","0","1","2","2.0","0","142","","oklahoma-state","2021"
