"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Jeremiah Hunter","WR","13","2","18","9.0","0","9","26","2.9","0","775","","california","2023"
"2","Lu-Magia Hearns","DB","13","8","118","14.8","0","0","0","","0","118","","california","2023"
"3","Nohl Williams","DB","13","1","26","26.0","0","0","0","","0","87","","california","2023"
"4","Jaydn Ott","RB","12","3","144","48.0","1","0","0","","0","1628","","california","2023"
"5","Ryan McCulloch","LB","12","1","26","26.0","0","0","0","","0","26","","california","2023"
"6","Mavin Anderson","WR","9","7","122","17.4","0","0","0","","0","215","","california","2023"
"7","Mason Mangum","WR","1","2","32","16.0","0","0","0","","0","32","","california","2023"
