"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Cole Harrity","WR","13","1","2","2.0","0","0","0","","0","172","","buffalo","2022"
"2","Justin Marshall","WR","13","1","19","19.0","0","0","0","","0","856","","buffalo","2022"
"3","Quian Williams","WR","13","4","128","32.0","0","7","13","1.9","0","886","","buffalo","2022"
"4","Robbie Mangas","TE","13","1","3","3.0","0","0","0","","0","149","","buffalo","2022"
"5","Trevor Borland","TE","11","1","13","13.0","0","0","0","","0","100","","buffalo","2022"
"6","Ron Cook Jr.","RB","10","19","410","21.6","0","1","-4","-4.0","0","1213","","buffalo","2022"
"7","Chandler Baker","WR","4","5","85","17.0","0","2","1","0.5","0","86","","buffalo","2022"
