"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Jonathan Brady","WR","15","6","117","19.5","0","11","93","8.5","0","866","","new-mexico-state","2023"
"2","Star Thomas","RB","15","3","47","15.7","0","0","0","","0","900","","new-mexico-state","2023"
"3","Reggie Akles","CB","14","8","173","21.6","0","0","0","","0","173","","new-mexico-state","2023"
"4","Jordan Smith","WR","6","0","0","","0","7","42","6.0","0","99","","new-mexico-state","2023"
"5","Jayden Bell","WR","2","1","0","0.0","0","0","0","","0","0","","new-mexico-state","2023"
