"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
"1","Daijun Edwards","RB","15","2","37","18.5","0","0","0","","0","907","","georgia","2022"
"2","Kamari Lassiter","DB","15","0","0","","0","1","-4","-4.0","0","-4","","georgia","2022"
"3","Kearis Jackson","WR","15","18","391","21.7","0","3","51","17.0","0","757","","georgia","2022"
"4","Ladd McConkey","WR","15","0","0","","0","16","197","12.3","0","1093","","georgia","2022"
"5","Mykel Williams","DL","15","1","0","0.0","0","0","0","","0","0","","georgia","2022"
"6","Nolan Smith","LB","8","1","9","9.0","0","0","0","","0","9","","georgia","2022"
"7","Mekhi Mews","WR","4","0","0","","0","1","21","21.0","0","30","","georgia","2022"
